# LAMMPS data file: Ethylene carbonate + Li+ (200 mol + 1 Li+)
# Generated by build_solvent_data.py

2001 atoms
6 atom types

0.0 35.3439 xlo xhi
0.0 35.3439 ylo yhi
0.0 35.3439 zlo zhi

Masses

  1  12.0110  # C_car
  2  15.9990  # O_est
  3  12.0110  # C_ec
  4  15.9990  # O_car
  5  1.0080  # H_ec
  6  6.9410  # Li

Pair Coeffs  # lj/cut/soft  (eps kcal/mol, sigma Ang, lambda)

  1  0.105000  3.7500  # C_car: Carbonyl C in cyclic carbonate
  2  0.170000  3.0000  # O_est: Ester O in cyclic carbonate
  3  0.066000  3.5000  # C_ec: Ring CH2 alpha to O in EC
  4  0.210000  2.9600  # O_car: Carbonyl O in cyclic carbonate
  5  0.030000  2.5000  # H_ec: H on ring CH2 in EC
  6  0.336700  1.4094  # Li: Li+ ion

Atoms  # full

  175  18  2  -0.3680  17.386273  34.159197  30.479178  # O_est
  176  18  4  -0.5000  16.284514  32.759056  29.306509  # O_car
  177  18  5  0.0000  14.657581  33.952898  30.610725  # H_ec
  178  18  5  0.0000  14.869208  34.391599  32.593440  # H_ec
  179  18  5  0.0000  16.055012  34.961824  30.238331  # H_ec
  180  18  5  0.0000  16.266639  0.056599  32.221045  # H_ec
  181  19  1  0.7200  31.839002  29.330593  10.655030  # C_car
  182  19  2  -0.3680  31.754071  30.532867  11.942177  # O_est
  183  19  3  0.1950  32.362582  32.059456  11.302910  # C_ec
  184  19  3  0.1950  32.823594  31.800666  9.620673  # C_ec
  185  19  2  -0.3680  32.500004  30.114136  9.220262  # O_est
  186  19  4  -0.5000  30.729783  29.626389  10.305548  # O_car
  187  19  5  0.0000  31.400962  31.799854  11.079317  # H_ec
  188  19  5  0.0000  33.324202  32.319057  11.526503  # H_ec
  189  19  5  0.0000  31.861974  31.541065  9.397081  # H_ec
  190  19  5  0.0000  33.785214  32.060267  9.844266  # H_ec
  191  20  1  0.7200  35.037314  33.677932  30.312844  # C_car
  192  20  2  -0.3680  34.657292  32.391896  31.457885  # O_est
  193  20  3  0.1950  0.833573  31.722350  32.049581  # C_ec
  194  20  3  0.1950  2.153134  32.594584  31.270228  # C_ec
  195  20  2  -0.3680  1.448461  33.803200  30.196866  # O_est
  196  20  4  -0.5000  35.039633  34.475523  31.209417  # O_car
  197  20  5  0.0000  0.503628  32.593877  32.466327  # H_ec
  198  20  5  0.0000  1.163519  30.850823  31.632835  # H_ec
  199  20  5  0.0000  1.823189  33.466111  31.686974  # H_ec
  200  20  5  0.0000  2.483079  31.723057  30.853482  # H_ec
  201  21  1  0.7200  31.074335  32.154127  3.748146  # C_car
  202  21  2  -0.3680  29.714876  33.276805  3.718325  # O_est
  203  21  3  0.1950  30.176061  34.664967  2.733571  # C_ec
  204  21  3  0.1950  31.820547  34.400220  2.154782  # C_ec
  205  21  2  -0.3680  32.375711  32.848435  2.781823  # O_est
  206  21  4  -0.5000  30.642513  31.605310  2.772271  # O_car
  207  21  5  0.0000  29.869803  33.819667  2.250070  # H_ec
  208  21  5  0.0000  30.482319  0.166342  3.217073  # H_ec
  209  21  5  0.0000  31.514289  33.554919  1.671280  # H_ec
  210  21  5  0.0000  32.126805  35.245520  2.638283  # H_ec
  211  22  1  0.7200  14.265563  7.378209  17.733206  # C_car
  212  22  2  -0.3680  15.553144  8.511009  18.143478  # O_est
  213  22  3  0.1950  16.014602  8.226977  19.821514  # C_ec
  214  22  3  0.1950  15.012218  6.918636  20.448326  # C_ec
  215  22  2  -0.3680  13.931252  6.394069  19.157681  # O_est
  216  22  4  -0.5000  15.084195  6.578293  17.372686  # O_car
  217  22  5  0.0000  16.391824  7.597849  19.111583  # H_ec
  218  22  5  0.0000  15.637381  8.856105  20.531445  # H_ec
  219  22  5  0.0000  15.389440  6.289508  19.738395  # H_ec
  220  22  5  0.0000  14.634997  7.547765  21.158257  # H_ec
  221  23  1  0.7200  12.788619  19.605849  7.764598  # C_car
  222  23  2  -0.3680  11.772639  19.751981  9.198423  # O_est
  223  23  3  0.1950  11.000758  21.336959  9.160088  # C_ec
  224  23  3  0.1950  11.539690  22.170397  7.702570  # C_ec
  225  23  2  -0.3680  12.644649  21.100512  6.840110  # O_est
  226  23  4  -0.5000  11.864169  19.140946  7.156933  # O_car
  227  23  5  0.0000  10.594907  20.596393  8.586549  # H_ec
  228  23  5  0.0000  11.406610  22.077525  9.733626  # H_ec
  229  23  5  0.0000  11.133839  21.429831  7.129032  # H_ec
  230  23  5  0.0000  11.945541  22.910963  8.276109  # H_ec
  231  24  1  0.7200  9.379129  31.576392  31.024882  # C_car
  232  24  2  -0.3680  8.797189  33.233389  30.866361  # O_est
  233  24  3  0.1950  7.240289  33.187401  30.039699  # C_ec
  234  24  3  0.1950  6.860012  31.501982  29.687315  # C_ec
  235  24  2  -0.3680  8.181888  30.506323  30.296192  # O_est
  236  24  4  -0.5000  8.820337  31.481331  32.082575  # O_car
  237  24  5  0.0000  7.254994  32.975329  31.038152  # H_ec
  238  24  5  0.0000  7.225583  33.399474  29.041245  # H_ec
  239  24  5  0.0000  6.874717  31.289909  30.685768  # H_ec
  240  24  5  0.0000  6.845307  31.714054  28.688861  # H_ec
  241  25  1  0.7200  7.358840  6.159644  32.996756  # C_car
  242  25  2  -0.3680  8.812595  5.297312  32.494357  # O_est
  243  25  3  0.1950  8.551847  3.576928  32.780216  # C_ec
  244  25  3  0.1950  6.936943  3.376005  33.459286  # C_ec
  245  25  2  -0.3680  6.199624  4.972212  33.593114  # O_est
  246  25  4  -0.5000  6.908086  6.044170  31.890643  # O_car
  247  25  5  0.0000  8.146495  3.985693  31.937186  # H_ec
  248  25  5  0.0000  8.957200  3.168163  33.623246  # H_ec
  249  25  5  0.0000  6.531590  3.784770  32.616255  # H_ec
  250  25  5  0.0000  7.342295  2.967240  34.302316  # H_ec
  251  26  1  0.7200  28.746960  5.787178  4.574225  # C_car
  252  26  2  -0.3680  28.984968  5.410376  2.868120  # O_est
  253  26  3  0.1950  28.608203  6.857020  1.932869  # C_ec
